_id,EVENT_UNIQUE_ID,PRIMARY_OFFENCE,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DOW,OCC_DAY,OCC_DOY,OCC_HOUR,REPORT_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DOW,REPORT_DAY,REPORT_DOY,REPORT_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,BIKE_MAKE,BIKE_MODEL,BIKE_TYPE,BIKE_SPEED,BIKE_COLOUR,BIKE_COST,STATUS,LONG_WGS84,LAT_WGS84,geometry
35617,GO-20241002074,THEFT OF MOTOR VEHICLE,2024-05-07,2024,May,Tuesday,7,128,23,2024-05-09,2024,May,Thursday,9,130,18,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,ROCKY MOUNTAIN,ELEMENT,RC,12,None,7000,STOLEN,-79.50683687459458,43.69160147665418,"{""coordinates"": [[-79.506836875, 43.691601477]], ""type"": ""MultiPoint""}"
35618,GO-20241009913,THEFT UNDER,2024-05-06,2024,May,Monday,6,127,12,2024-05-10,2024,May,Friday,10,131,17,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,LISEN,None,OT,1,BLKRED,,STOLEN,-79.51881141299563,43.76191258672315,"{""coordinates"": [[-79.518811413, 43.761912587]], ""type"": ""MultiPoint""}"
35619,GO-20241009115,THEFT UNDER - BICYCLE,2024-05-10,2024,May,Friday,10,131,12,2024-05-10,2024,May,Friday,10,131,21,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,LOUIS GARNEAU,GARIBALDI F4,MT,0,BLKBLU,1300,STOLEN,-79.39066564002702,43.65242019152386,"{""coordinates"": [[-79.39066564, 43.6524201920001]], ""type"": ""MultiPoint""}"
35620,GO-20241007718,THEFT UNDER - BICYCLE,2024-05-10,2024,May,Friday,10,131,12,2024-05-10,2024,May,Friday,10,131,14,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,ICONIC,None,OT,0,None,,STOLEN,-79.3797119440793,43.64733018643382,"{""coordinates"": [[-79.3797119439999, 43.647330186]], ""type"": ""MultiPoint""}"
35621,GO-20241006754,B&E W'INTENT,2024-05-10,2024,May,Friday,10,131,0,2024-05-10,2024,May,Friday,10,131,11,D55,"Apartment (Rooming House, Condo)",Apartment,SPECIALIZED,ROUBAIX CARBON,RC,21,DBL,3000,STOLEN,-79.35155766898684,43.658488597716605,"{""coordinates"": [[-79.351557669, 43.6584885980001]], ""type"": ""MultiPoint""}"
35622,GO-20241007544,THEFT UNDER - BICYCLE,2024-05-09,2024,May,Thursday,9,130,18,2024-05-10,2024,May,Friday,10,131,14,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EPACK,3.0 FOLDABLE,OT,1,None,1000,STOLEN,-79.40181713527005,43.657633799332324,"{""coordinates"": [[-79.401817135, 43.6576337990001]], ""type"": ""MultiPoint""}"
35623,GO-20249024031,THEFT UNDER - BICYCLE,2024-05-11,2024,May,Saturday,11,132,14,2024-05-11,2024,May,Saturday,11,132,18,D52,Pharmacy,Other,CA,None,MT,None,WHI,400,STOLEN,-79.37995624627325,43.65407279317647,"{""coordinates"": [[-79.3799562459999, 43.6540727930001]], ""type"": ""MultiPoint""}"
35624,GO-20249023990,THEFT UNDER - BICYCLE,2024-05-11,2024,May,Saturday,11,132,13,2024-05-11,2024,May,Saturday,11,132,13,D51,"Apartment (Rooming House, Condo)",Apartment,OT,BIKESHARE CITY,RG,None,BLK,1200,STOLEN,-79.36273505971202,43.65943059853435,"{""coordinates"": [[-79.36273506, 43.6594305990001]], ""type"": ""MultiPoint""}"
35625,GO-20241006127,B&E W'INTENT,2024-05-10,2024,May,Friday,10,131,0,2024-05-11,2024,May,Saturday,11,132,9,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Other,ARGO,None,RC,18,REDWHI,,STOLEN,-79.47887932054583,43.665560559366504,"{""coordinates"": [[-79.478879321, 43.665560559]], ""type"": ""MultiPoint""}"
35626,GO-20249024031,THEFT UNDER - BICYCLE,2024-05-11,2024,May,Saturday,11,132,14,2024-05-11,2024,May,Saturday,11,132,18,D52,Pharmacy,Other,UK,None,MT,None,GRN,500,STOLEN,-79.37995624627325,43.65407279317647,"{""coordinates"": [[-79.3799562459999, 43.6540727930001]], ""type"": ""MultiPoint""}"
35627,GO-20249024068,THEFT UNDER - BICYCLE,2024-05-11,2024,May,Saturday,11,132,18,2024-05-11,2024,May,Saturday,11,132,23,D51,Pharmacy,Other,NO,VFR4,RG,24,BLK,615,STOLEN,-79.3809414494974,43.66571560481933,"{""coordinates"": [[-79.380941449, 43.6657156050001]], ""type"": ""MultiPoint""}"
35628,GO-20249024065,THEFT UNDER - BICYCLE,2024-05-10,2024,May,Friday,10,131,20,2024-05-11,2024,May,Saturday,11,132,21,D52,Go Station,Transit,UK,None,MT,None,GRY,150,STOLEN,-79.37914544445697,43.64604768515132,"{""coordinates"": [[-79.379145444, 43.646047685]], ""type"": ""MultiPoint""}"
35629,GO-20241026680,THEFT UNDER,2024-05-12,2024,May,Sunday,12,133,17,2024-05-12,2024,May,Sunday,12,133,23,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,SEGWAY NINEBOT,EL,0,BLKGRY,600,STOLEN,-79.36630365623313,43.656647395751115,"{""coordinates"": [[-79.3663036559999, 43.656647396]], ""type"": ""MultiPoint""}"
35630,GO-20241024054,THEFT OF EBIKE UNDER $5000,2024-05-11,2024,May,Saturday,11,132,20,2024-05-12,2024,May,Sunday,12,133,15,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TANKX,None,EL,7,BLK,1300,STOLEN,-79.38091294638609,43.656324795428525,"{""coordinates"": [[-79.380912946, 43.656324795]], ""type"": ""MultiPoint""}"
35631,GO-20241022539,THEFT UNDER - BICYCLE,2024-05-12,2024,May,Sunday,12,133,9,2024-05-12,2024,May,Sunday,12,133,12,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,CLASSIC,RG,3,ONG,1200,STOLEN,-79.3791981444218,43.64252328162694,"{""coordinates"": [[-79.379198144, 43.6425232820001]], ""type"": ""MultiPoint""}"
35632,GO-20241024339,THEFT OF EBIKE UNDER $5000,2024-05-12,2024,May,Sunday,12,133,16,2024-05-12,2024,May,Sunday,12,133,20,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EMMO,None,EL,1,BLKRED,3200,STOLEN,-79.3888437505366,43.67530251684483,"{""coordinates"": [[-79.388843751, 43.675302517]], ""type"": ""MultiPoint""}"
35633,GO-20241030419,THEFT UNDER - BICYCLE,2024-05-13,2024,May,Monday,13,134,2,2024-05-13,2024,May,Monday,13,134,12,D32,"Apartment (Rooming House, Condo)",Apartment,NAKAMURA,AGYL,RG,5,GRY,210,STOLEN,-79.46546784364472,43.730937950131356,"{""coordinates"": [[-79.465467844, 43.7309379500001]], ""type"": ""MultiPoint""}"
35634,GO-20241034080,THEFT UNDER - BICYCLE,2024-05-11,2024,May,Saturday,11,132,21,2024-05-13,2024,May,Monday,13,134,20,D11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GIANT,ROAM HYBRID,OT,21,BLKGRY,1000,STOLEN,-79.4650425271394,43.666578858388135,"{""coordinates"": [[-79.465042527, 43.666578858]], ""type"": ""MultiPoint""}"
35635,GO-20241030187,THEFT UNDER,2024-05-13,2024,May,Monday,13,134,12,2024-05-13,2024,May,Monday,13,134,13,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,ZZZ,None,RC,10,REDMRN,1000,STOLEN,-79.43144402285068,43.64964559645311,"{""coordinates"": [[-79.431444023, 43.649645596]], ""type"": ""MultiPoint""}"
35636,GO-20249024482,THEFT UNDER - BICYCLE,2024-05-13,2024,May,Monday,13,134,15,2024-05-13,2024,May,Monday,13,134,21,D31,"Apartment (Rooming House, Condo)",Apartment,MA,None,MT,27,BGE,2500,STOLEN,-79.54112219782257,43.750962184288625,"{""coordinates"": [[-79.541122198, 43.7509621840001]], ""type"": ""MultiPoint""}"
35637,GO-20241030865,B&E,2024-04-28,2024,April,Sunday,28,119,19,2024-05-13,2024,May,Monday,13,134,13,D52,"Apartment (Rooming House, Condo)",Apartment,BULLS,UNKNOWN,MT,10,SIL,1800,STOLEN,-79.39155913812574,43.6475785866822,"{""coordinates"": [[-79.3915591379999, 43.647578587]], ""type"": ""MultiPoint""}"
35638,GO-20249024254,THEFT UNDER,2024-05-07,2024,May,Tuesday,7,128,12,2024-05-13,2024,May,Monday,13,134,12,D22,"Apartment (Rooming House, Condo)",Apartment,OT,ROCKHOPPER,MT,15,BLK,1000,STOLEN,-79.47897161621276,43.62369579716582,"{""coordinates"": [[-79.478971616, 43.623695797]], ""type"": ""MultiPoint""}"
35639,GO-20249024328,THEFT UNDER,2024-05-13,2024,May,Monday,13,134,15,2024-05-13,2024,May,Monday,13,134,15,D14,"Apartment (Rooming House, Condo)",Apartment,UK,MOTOR X1,SC,30,BLK,3700,STOLEN,-79.41842442893208,43.66356040880575,"{""coordinates"": [[-79.418424429, 43.6635604090001]], ""type"": ""MultiPoint""}"
35640,GO-20249024224,THEFT UNDER - BICYCLE,2024-05-10,2024,May,Friday,10,131,10,2024-05-13,2024,May,Monday,13,134,10,D52,"Apartment (Rooming House, Condo)",Apartment,UK,SPECIALIZED,RG,None,SIL,1500,STOLEN,-79.39327793738313,43.64840308750672,"{""coordinates"": [[-79.3932779369999, 43.6484030880001]], ""type"": ""MultiPoint""}"
35641,GO-20241032050,THEFT UNDER,2024-05-08,2024,May,Wednesday,8,129,0,2024-05-13,2024,May,Monday,13,134,17,D51,"Apartment (Rooming House, Condo)",Apartment,SUPERCYCLE,UNKNOWN,RG,18,GRY,,STOLEN,-79.37304255392313,43.66319520229896,"{""coordinates"": [[-79.3730425539999, 43.663195202]], ""type"": ""MultiPoint""}"
35642,GO-20241032846,ROBBERY - SWARMING,2024-05-13,2024,May,Monday,13,134,17,2024-05-13,2024,May,Monday,13,134,17,D31,Bar / Restaurant,Commercial,OTHER,None,SC,30,BLKYEL,,STOLEN,-79.51535841345552,43.757621084889344,"{""coordinates"": [[-79.5153584129999, 43.757621085]], ""type"": ""MultiPoint""}"
35643,GO-20249024361,THEFT UNDER,2024-05-13,2024,May,Monday,13,134,14,2024-05-13,2024,May,Monday,13,134,16,D33,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,OT,None,SC,50,BLK,1200,STOLEN,-79.36417813169977,43.76940940056831,"{""coordinates"": [[-79.3641781319999, 43.7694094010001]], ""type"": ""MultiPoint""}"
35644,GO-20241056102,THEFT UNDER - BICYCLE,2024-05-12,2024,May,Sunday,12,133,10,2024-05-13,2024,May,Monday,13,134,17,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,EMMO,None,EL,1,BLK,500,STOLEN,-79.4976146303589,43.61436299584402,"{""coordinates"": [[-79.49761463, 43.6143629960001]], ""type"": ""MultiPoint""}"
35645,GO-20241029396,B&E W'INTENT,2024-05-12,2024,May,Sunday,12,133,4,2024-05-14,2024,May,Tuesday,14,135,11,D55,"Apartment (Rooming House, Condo)",Apartment,SPECIALIZED,PITCH,MT,21,GRN,1200,STOLEN,-79.34161308535438,43.66482912754533,"{""coordinates"": [[-79.3416130849999, 43.6648291280001]], ""type"": ""MultiPoint""}"
35646,GO-20241030687,THEFT UNDER,2024-05-10,2024,May,Friday,10,131,23,2024-05-14,2024,May,Tuesday,14,135,10,D51,"Apartment (Rooming House, Condo)",Apartment,UNKNOWN MAKE,None,OT,0,BLK,250,STOLEN,-79.37908915047734,43.66495100405471,"{""coordinates"": [[-79.37908915, 43.664951004]], ""type"": ""MultiPoint""}"
35647,GO-20241038159,PROPERTY - FOUND,2024-05-14,2024,May,Tuesday,14,135,11,2024-05-14,2024,May,Tuesday,14,135,11,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,SPARTAN,SPARTAN,MT,10,BLU,,UNKNOWN,-79.39063070805454,43.753803487783046,"{""coordinates"": [[-79.3906307079999, 43.7538034880001]], ""type"": ""MultiPoint""}"
35648,GO-20241037268,B&E,2024-05-13,2024,May,Monday,13,134,4,2024-05-14,2024,May,Tuesday,14,135,9,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,KHS,SOUL,RG,1,None,500,STOLEN,-79.42602842725677,43.66613831391829,"{""coordinates"": [[-79.4260284269999, 43.6661383140001]], ""type"": ""MultiPoint""}"
35649,GO-20241037405,THEFT OVER,2024-05-02,2024,May,Thursday,2,123,12,2024-05-14,2024,May,Tuesday,14,135,9,D51,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,TREK,SL7,RC,11,GRY,12000,STOLEN,-79.37761274799806,43.65456039366406,"{""coordinates"": [[-79.377612748, 43.6545603940001]], ""type"": ""MultiPoint""}"
35650,GO-20241037268,B&E,2024-05-13,2024,May,Monday,13,134,4,2024-05-14,2024,May,Tuesday,14,135,9,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,PACER,FIXED GEAR,RG,1,BLU,500,STOLEN,-79.42602842725677,43.66613831391829,"{""coordinates"": [[-79.4260284269999, 43.6661383140001]], ""type"": ""MultiPoint""}"
35651,GO-20249024611,THEFT UNDER - BICYCLE,2024-05-14,2024,May,Tuesday,14,135,15,2024-05-14,2024,May,Tuesday,14,135,18,D53,Pharmacy,Other,UK,IN REGISTRATION,RG,21,BLK,1300,STOLEN,-79.38745604948559,43.67192891190004,"{""coordinates"": [[-79.387456049, 43.671928912]], ""type"": ""MultiPoint""}"
35652,GO-20249024619,THEFT UNDER - BICYCLE,2024-05-14,2024,May,Tuesday,14,135,2,2024-05-14,2024,May,Tuesday,14,135,18,D43,"Apartment (Rooming House, Condo)",Apartment,RA,None,MT,None,None,1000,STOLEN,-79.23611836368313,43.74149697995878,"{""coordinates"": [[-79.2361183639999, 43.7414969800001]], ""type"": ""MultiPoint""}"
35653,GO-20249024506,THEFT UNDER - BICYCLE,2024-04-29,2024,April,Monday,29,120,8,2024-05-14,2024,May,Tuesday,14,135,11,D22,Schools During Supervised Activity,Educational,UK,SPECIALIZED ROC,MT,None,BLU,750,STOLEN,-79.51803909538877,43.6485846337946,"{""coordinates"": [[-79.5180390949999, 43.648584634]], ""type"": ""MultiPoint""}"
35654,GO-20249024677,THEFT UNDER,2024-05-12,2024,May,Sunday,12,133,22,2024-05-15,2024,May,Wednesday,15,136,10,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,MAX 30P,SC,3,None,700,STOLEN,-79.3679694576666,43.66427950338323,"{""coordinates"": [[-79.367969458, 43.664279503]], ""type"": ""MultiPoint""}"
35655,GO-20249024682,THEFT UNDER,2024-05-15,2024,May,Wednesday,15,136,6,2024-05-15,2024,May,Wednesday,15,136,11,D13,Bar / Restaurant,Commercial,OT,EV 10Z,EL,30,BLK,700,STOLEN,-79.44932528477956,43.695893765917305,"{""coordinates"": [[-79.449325285, 43.695893766]], ""type"": ""MultiPoint""}"
35656,GO-20249024769,THEFT UNDER - BICYCLE,2024-04-12,2024,April,Friday,12,103,23,2024-05-15,2024,May,Wednesday,15,136,16,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,KO,HONKYTONK,RG,None,GRN,500,STOLEN,-79.34478131162028,43.68394368672515,"{""coordinates"": [[-79.344781312, 43.6839436870001]], ""type"": ""MultiPoint""}"
35657,GO-20249024766,THEFT UNDER - BICYCLE,2024-05-13,2024,May,Monday,13,134,13,2024-05-15,2024,May,Wednesday,15,136,15,D22,Ttc Bus,Transit,RM,SOLO,RC,None,BLK,1999,STOLEN,-79.49542850304644,43.649605514602925,"{""coordinates"": [[-79.495428503, 43.6496055150001]], ""type"": ""MultiPoint""}"
35658,GO-20249024910,THEFT UNDER - BICYCLE,2024-05-15,2024,May,Wednesday,15,136,22,2024-05-15,2024,May,Wednesday,15,136,22,D14,"Apartment (Rooming House, Condo)",Apartment,GI,21 ROAM 2 XLCHA,RG,18,GRY,799,STOLEN,-79.4260449246504,43.65272639864215,"{""coordinates"": [[-79.426044925, 43.6527263990001]], ""type"": ""MultiPoint""}"
35659,GO-20249024954,THEFT UNDER,2024-05-15,2024,May,Wednesday,15,136,21,2024-05-15,2024,May,Wednesday,15,136,22,D52,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,UK,SWFT-EDGE-BLK,EL,32,BLK,2100,STOLEN,-79.38600144352041,43.65523619433991,"{""coordinates"": [[-79.386001444, 43.6552361940001]], ""type"": ""MultiPoint""}"
35660,GO-20249024801,THEFT UNDER - BICYCLE,2024-04-28,2024,April,Sunday,28,119,20,2024-05-15,2024,May,Wednesday,15,136,16,D22,Nursing Home,Other,GI,CYPRESS 3,RG,18,DGR,800,STOLEN,-79.49920420053309,43.65006130455778,"{""coordinates"": [[-79.4992042009999, 43.6500613050001]], ""type"": ""MultiPoint""}"
35661,GO-20249024701,THEFT UNDER - BICYCLE,2024-05-15,2024,May,Wednesday,15,136,10,2024-05-15,2024,May,Wednesday,15,136,11,D14,Pharmacy,Other,OT,None,RG,None,BLK,,STOLEN,-79.40181713527005,43.657633799332324,"{""coordinates"": [[-79.401817135, 43.6576337990001]], ""type"": ""MultiPoint""}"
35662,GO-20249024858,THEFT UNDER - BICYCLE,2024-05-15,2024,May,Wednesday,15,136,18,2024-05-15,2024,May,Wednesday,15,136,19,D14,Pharmacy,Other,OT,DEVINCI,RG,24,YEL,500,STOLEN,-79.39801983399197,43.6394678785716,"{""coordinates"": [[-79.398019834, 43.639467879]], ""type"": ""MultiPoint""}"
35663,GO-20249024879,THEFT UNDER,2024-05-15,2024,May,Wednesday,15,136,12,2024-05-15,2024,May,Wednesday,15,136,20,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,B-DRIVE COMMUTE,RG,8,BLK,1799,STOLEN,-79.47037452499738,43.66547995931753,"{""coordinates"": [[-79.470374525, 43.665479959]], ""type"": ""MultiPoint""}"
35664,GO-20241051700,THEFT UNDER - BICYCLE,2024-05-15,2024,May,Wednesday,15,136,20,2024-05-15,2024,May,Wednesday,15,136,21,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KVANN,None,MT,12,None,100,STOLEN,-79.38135844644687,43.657398096501886,"{""coordinates"": [[-79.381358446, 43.6573980970001]], ""type"": ""MultiPoint""}"
35665,GO-20249024674,B&E,2024-05-11,2024,May,Saturday,11,132,21,2024-05-15,2024,May,Wednesday,15,136,10,NSA,"Apartment (Rooming House, Condo)",Apartment,OT,ALLEZ E5,RG,8,MRN,1695,STOLEN,,,"{""coordinates"": [[5.6843418860808e-14, 5.08888749034163e-14]], ""type"": ""MultiPoint""}"
35666,GO-20249024898,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,10,2024-05-16,2024,May,Thursday,16,137,10,D11,Nursing Home,Other,OT,SEABOARD FG03,RG,1,SIL,1500,STOLEN,-79.45353021777781,43.661359622304225,"{""coordinates"": [[-79.453530218, 43.6613596220001]], ""type"": ""MultiPoint""}"
35667,GO-20249024819,THEFT UNDER - BICYCLE,2024-05-01,2024,May,Wednesday,1,122,3,2024-05-16,2024,May,Thursday,16,137,1,D55,Pharmacy,Other,UK,None,MT,10,LBL,100,STOLEN,-79.29065826000331,43.69166842311221,"{""coordinates"": [[-79.29065826, 43.6916684230001]], ""type"": ""MultiPoint""}"
35668,GO-20249024898,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,10,2024-05-16,2024,May,Thursday,16,137,10,D11,Nursing Home,Other,OT,CANYON ENDURACE,RG,None,BLK,2300,STOLEN,-79.45353021777781,43.661359622304225,"{""coordinates"": [[-79.453530218, 43.6613596220001]], ""type"": ""MultiPoint""}"
35669,GO-20249025474,THEFT UNDER - BICYCLE,2024-05-15,2024,May,Wednesday,15,136,20,2024-05-16,2024,May,Thursday,16,137,20,D14,"Apartment (Rooming House, Condo)",Apartment,UK,None,RG,1,BLK,,STOLEN,-79.40718333949118,43.67193681621292,"{""coordinates"": [[-79.407183339, 43.671936816]], ""type"": ""MultiPoint""}"
35670,GO-20249025068,THEFT UNDER - BICYCLE,2024-05-04,2024,May,Saturday,4,125,16,2024-05-16,2024,May,Thursday,16,137,16,D31,Universities / Colleges,Educational,TR,None,MT,None,TAN,,STOLEN,-79.50064161092885,43.77632178045593,"{""coordinates"": [[-79.5006416109999, 43.77632178]], ""type"": ""MultiPoint""}"
35671,GO-20249025067,THEFT UNDER - BICYCLE,2024-05-14,2024,May,Tuesday,14,135,14,2024-05-16,2024,May,Thursday,16,137,16,D42,"Apartment (Rooming House, Condo)",Apartment,SU,TEKOA,MT,21,GRY,279.989990234375,STOLEN,-79.28826359326524,43.783289338571876,"{""coordinates"": [[-79.288263593, 43.7832893390001]], ""type"": ""MultiPoint""}"
35672,GO-20241054702,PROPERTY - FOUND,2024-05-16,2024,May,Thursday,16,137,10,2024-05-16,2024,May,Thursday,16,137,10,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TREK,None,TO,18,SIL,,UNKNOWN,-79.36351435589792,43.65006328916686,"{""coordinates"": [[-79.3635143559999, 43.6500632890001]], ""type"": ""MultiPoint""}"
35673,GO-20241059863,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,20,2024-05-16,2024,May,Thursday,16,137,21,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CCM,None,MT,7,BLK,280,STOLEN,-79.39831324474767,43.70674080495774,"{""coordinates"": [[-79.3983132449999, 43.706740805]], ""type"": ""MultiPoint""}"
35674,GO-20249025086,THEFT OF EBIKE UNDER $5000,2024-05-16,2024,May,Thursday,16,137,5,2024-05-16,2024,May,Thursday,16,137,17,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,BCTA+71420-1700,SC,25,BLK,600,STOLEN,-79.50401994520563,43.72352274643957,"{""coordinates"": [[-79.504019945, 43.7235227460001]], ""type"": ""MultiPoint""}"
35675,GO-20249025169,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,8,2024-05-16,2024,May,Thursday,16,137,21,D14,Pharmacy,Other,UK,GT LAGUNA PRO,MT,None,BLU,350,STOLEN,-79.39987403337392,43.63698217608591,"{""coordinates"": [[-79.3998740329999, 43.6369821760001]], ""type"": ""MultiPoint""}"
35676,GO-20241054702,PROPERTY - FOUND,2024-05-16,2024,May,Thursday,16,137,10,2024-05-16,2024,May,Thursday,16,137,10,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SUPE,None,MT,18,None,,UNKNOWN,-79.36351435589792,43.65006328916686,"{""coordinates"": [[-79.3635143559999, 43.6500632890001]], ""type"": ""MultiPoint""}"
35677,GO-20241056023,B&E,2024-05-16,2024,May,Thursday,16,137,6,2024-05-16,2024,May,Thursday,16,137,10,D53,"Apartment (Rooming House, Condo)",Apartment,TREK,MARIN 7,MT,8,BLK,1800,STOLEN,-79.39898134140446,43.709588497285964,"{""coordinates"": [[-79.398981341, 43.709588497]], ""type"": ""MultiPoint""}"
35678,GO-20249036498,THEFT UNDER - BICYCLE,2024-05-09,2024,May,Thursday,9,130,18,2024-05-16,2024,May,Thursday,16,137,23,D42,Convenience Stores,Commercial,UK,AOSTIRMOTOR A20,EL,7,BLK,1000,STOLEN,-79.3201008921114,43.79951510685952,"{""coordinates"": [[-79.320100892, 43.799515107]], ""type"": ""MultiPoint""}"
35679,GO-20249025093,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,11,2024-05-17,2024,May,Friday,17,138,9,D53,Nursing Home,Other,OT,NORTHROCK XC29,MT,None,GRY,600,STOLEN,-79.40102373824469,43.709167894721126,"{""coordinates"": [[-79.4010237379999, 43.7091678950001]], ""type"": ""MultiPoint""}"
35680,GO-20249025268,THEFT FROM MOTOR VEHICLE UNDER,2024-05-17,2024,May,Friday,17,138,1,2024-05-17,2024,May,Friday,17,138,16,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RM,None,MT,21,BLK,550,STOLEN,-79.37833285036528,43.663102202205955,"{""coordinates"": [[-79.3783328499999, 43.663102202]], ""type"": ""MultiPoint""}"
35681,GO-20249025296,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,22,2024-05-17,2024,May,Friday,17,138,16,D13,Retirement Home,Other,OT,DINO V010,MT,None,DBL,150,STOLEN,-79.45823732468997,43.71275655478963,"{""coordinates"": [[-79.458237325, 43.7127565550001]], ""type"": ""MultiPoint""}"
35682,GO-20249025118,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,21,2024-05-17,2024,May,Friday,17,138,10,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,BA,None,RG,7,DGR,450,STOLEN,-79.35515511158248,43.69025649561711,"{""coordinates"": [[-79.355155112, 43.6902564960001]], ""type"": ""MultiPoint""}"
35683,GO-20249025185,THEFT UNDER - BICYCLE,2024-05-13,2024,May,Monday,13,134,9,2024-05-17,2024,May,Friday,17,138,10,D14,"Open Areas (Lakes, Parks, Rivers)",Outside,UK,TANKS,EL,None,BLK,1000,STOLEN,-79.40388173203802,43.63754527730269,"{""coordinates"": [[-79.4038817319999, 43.6375452770001]], ""type"": ""MultiPoint""}"
35684,GO-20249025191,THEFT UNDER - BICYCLE,2024-05-16,2024,May,Thursday,16,137,2,2024-05-17,2024,May,Friday,17,138,12,D52,"Apartment (Rooming House, Condo)",Apartment,IN,INFINITY MERCUE,MT,21,OTH,399,STOLEN,-79.39423353877886,43.6548107944083,"{""coordinates"": [[-79.394233539, 43.6548107940001]], ""type"": ""MultiPoint""}"
